Student_ID,School_ID,Grade,Gender,Socioeconomic_Status,Attendance_Rate,Previous_Year_GPA,Dropout_Status
STU40174,SCH451,12,F,Medium,80.65348560431852,2.89,N
STU40175,SCH477,7,M,Medium,90.27772289376348,3.68,N
STU40176,SCH497,12,M,Low,51.126507073611705,1.79,N
STU40177,SCH462,1,M,Low,58.96816247133466,4.0,N
STU40178,SCH428,5,M,Low,87.07970589509733,2.69,N
STU40179,SCH436,3,M,Low,64.32675385383682,2.81,N
STU40180,SCH355,1,F,Medium,84.39702356049791,2.32,N
STU40181,SCH080,1,F,Medium,77.19007540047969,2.26,N
STU40182,SCH122,3,M,Low,53.83710461318254,1.25,N
STU40183,SCH057,11,M,Low,59.47227407252224,2.24,Y
STU40184,SCH441,11,M,Low,78.49322385039171,2.69,N
STU40185,SCH287,11,M,Medium,63.87160541971549,2.51,Y
STU40186,SCH289,11,F,Medium,80.63220135705326,2.33,N
STU40187,SCH172,3,M,Low,65.64223549870732,3.4,N
STU40188,SCH101,1,M,High,86.31953936796448,3.67,N
STU40189,SCH363,2,F,Low,54.59956588983581,1.89,N
STU40190,SCH421,6,M,Low,74.23008091695885,1.68,N
STU40191,SCH269,6,M,Low,64.44318463540188,2.55,N
STU40192,SCH174,10,M,Low,64.40343642194335,1.83,N
STU40193,SCH309,12,M,High,89.34054869775238,3.69,Y
STU40194,SCH034,6,F,Low,63.46435227142135,2.59,Y
STU40195,SCH104,12,M,Low,55.80243841518705,1.77,Y
STU40196,SCH004,2,F,Medium,66.66260275064306,1.81,N
STU40197,SCH084,2,F,Medium,91.1194941145044,2.1,N
STU40198,SCH054,3,F,Low,66.20769356118147,2.66,N
STU40199,SCH062,4,M,High,95.88833383658968,3.66,N
STU40200,SCH364,8,M,Medium,79.85658101360183,2.33,N
STU40201,SCH371,4,F,Medium,91.37439286142708,2.71,N
STU40202,SCH222,11,M,Medium,67.09351160964246,1.66,Y
STU40203,SCH314,1,M,Medium,83.20049557241377,2.09,N
STU40204,SCH197,2,F,Low,74.01609747824493,0.8,N
STU40205,SCH310,12,F,Low,71.7299151675807,2.46,N
STU40206,SCH476,4,F,Low,84.73005089630294,2.52,N
STU40207,SCH322,12,M,Medium,76.6086334757588,1.77,N
STU40208,SCH284,6,F,Medium,75.35877714704469,2.59,N
STU40209,SCH475,8,F,Low,75.01764459793411,1.35,N
STU40210,SCH328,2,M,Medium,92.52068778224596,2.53,N
STU40211,SCH232,1,M,Low,60.95108983273613,1.89,N
STU40212,SCH342,1,F,Low,71.05160356049086,2.01,N
STU40213,SCH115,6,F,Medium,86.88958496429139,2.38,N
STU40214,SCH057,8,M,Low,60.75741365258497,1.59,N
STU40215,SCH395,3,F,Medium,95.4099020020275,1.8,N
STU40216,SCH457,1,M,Medium,78.10715181365109,3.44,N
STU40217,SCH210,4,M,Low,64.18477052816252,2.72,N
STU40218,SCH484,12,M,Medium,87.11275192074807,3.54,N
STU40219,SCH312,8,F,High,85.60877097710042,3.31,N
STU40220,SCH194,8,M,Medium,72.17255360986675,1.27,N
STU40221,SCH401,2,F,Medium,75.35598755392346,2.44,N
STU40222,SCH331,5,F,High,95.18036249889664,2.88,N
STU40223,SCH438,8,M,High,95.53288745126079,3.62,N
STU40224,SCH070,2,F,Medium,100,3.11,N
STU40225,SCH414,2,F,High,89.82584418262441,2.36,N
STU40226,SCH455,3,F,Medium,74.88400529187524,2.1,N
STU40227,SCH040,6,M,High,97.3891346941732,3.23,N
STU40228,SCH106,9,F,Low,59.92480267664157,2.38,N
STU40229,SCH086,3,F,Medium,70.84901091363011,2.44,N
STU40230,SCH097,1,M,Medium,85.30804785586011,1.72,N
STU40231,SCH251,2,F,Low,60.77669569724847,1.69,N
STU40232,SCH488,8,F,Medium,72.40448383152072,3.54,N
STU40233,SCH283,6,F,Medium,72.42422606926196,2.58,N
STU40234,SCH231,4,F,Medium,82.80748672218577,3.5,N
STU40235,SCH295,12,Other,Medium,76.5099959730077,3.39,N
STU40236,SCH159,8,F,Medium,76.29080717428681,2.9,N
STU40237,SCH009,11,F,High,100,2.93,N
STU40238,SCH268,1,F,Medium,67.57208421706936,1.06,N
STU40239,SCH269,2,M,Medium,90.11856992998406,2.78,N
STU40240,SCH097,1,F,Low,68.64274689403344,2.63,N
STU40241,SCH195,2,M,Medium,74.15646369056134,2.75,N
STU40242,SCH139,4,M,Low,54.279702535497734,3.35,N
STU40243,SCH454,11,F,Low,81.80640453711098,2.7,N
STU40244,SCH359,11,M,High,93.10086584381293,2.91,N
STU40245,SCH178,4,F,Low,77.21517749197321,1.73,N
STU40246,SCH478,10,F,High,100,2.82,N
STU40247,SCH062,2,M,Low,79.47971842164759,3.21,N
STU40248,SCH401,12,M,Medium,82.720408098191,3.36,N
STU40249,SCH363,2,M,Low,68.63522558295195,1.9,N
STU40250,SCH206,3,M,Medium,78.33466757841076,2.48,N
STU40251,SCH322,4,M,Medium,68.00112890097591,3.52,N
STU40252,SCH372,2,M,Medium,83.79892176443398,2.66,N
STU40253,SCH325,2,F,High,84.17385194389021,2.46,N
STU40254,SCH332,1,M,Low,82.44491929860642,3.93,N
STU40255,SCH344,8,F,Low,53.318499272300464,2.52,N
STU40256,SCH108,11,M,Medium,59.95637150205211,2.2,Y
STU40257,SCH056,2,M,Medium,75.93801298082762,2.61,N
STU40258,SCH012,1,M,High,100,2.34,Y
STU40259,SCH284,3,M,High,100,2.67,N
STU40260,SCH471,2,F,Low,60.916577389289905,2.63,Y
STU40261,SCH298,12,M,Low,66.03187194084835,2.64,N
STU40262,SCH070,4,F,Medium,79.41994804069333,2.0,N
STU40263,SCH306,1,M,High,99.08417844319246,3.24,N
STU40264,SCH279,9,F,Low,,2.41,N
STU40265,SCH400,1,M,Low,68.06605787150545,3.07,N
STU40266,SCH244,3,F,Low,76.50565810997526,3.31,N
STU40267,SCH022,12,F,Medium,74.37650285114627,3.58,N
STU40268,SCH482,5,F,Low,85.41496618199999,2.55,N
STU40269,SCH461,6,F,High,93.0024138440049,1.84,N
STU40270,SCH146,3,F,Medium,73.62923272740335,2.63,N
STU40271,SCH463,4,F,High,95.58798337890026,2.36,N
STU40272,SCH256,1,F,Medium,80.9718428827293,2.24,N
STU40273,SCH467,8,F,Medium,93.07119503841137,2.79,N
STU40274,SCH171,3,M,High,92.95824978741976,2.18,N
STU40275,SCH431,8,F,Medium,84.32941169651103,2.24,N
STU40276,SCH118,10,F,Medium,91.95082713560234,1.55,N
STU40277,SCH418,3,F,Medium,79.34848992473354,3.34,N
STU40278,SCH080,1,M,Medium,76.50066367567196,3.36,N
STU40279,SCH031,9,M,Low,71.6397675898399,3.15,N
STU40280,SCH188,3,M,Low,68.36736607316588,2.04,Y
STU40281,SCH107,1,F,Medium,85.60362143160565,1.63,N
STU40282,SCH140,1,F,Low,63.676370508237646,2.12,N
STU40283,SCH463,11,F,Medium,70.11078315528549,2.8,N
STU40284,SCH003,1,M,High,92.62325924458621,3.38,N
STU40285,SCH383,4,M,Medium,65.21141851337828,3.26,Y
STU40286,SCH315,7,M,High,71.44549048339587,2.4,N
STU40287,SCH121,11,F,Low,80.8103441919794,2.48,N
STU40288,SCH150,7,F,Low,69.12150976861275,2.44,Y
STU40289,SCH140,5,F,Low,71.78794263251143,2.3,N
STU40290,SCH091,5,M,Low,68.13836454725377,2.77,Y
STU40291,SCH199,3,M,Low,79.39194225330205,3.23,N
STU40292,SCH455,3,M,Low,,2.56,N
STU40293,SCH042,3,F,Medium,87.5823019155606,1.67,N
STU40294,SCH470,1,F,Low,72.5587192382127,3.45,N
STU40295,SCH384,2,F,Low,80.50695763474496,1.53,N
STU40296,SCH193,10,M,Low,61.76399230659929,2.54,N
STU40297,SCH184,3,F,High,83.14582307926725,4.0,N
STU40298,SCH179,4,M,High,,3.15,N
STU40299,SCH366,1,M,Medium,82.57906791875877,2.58,N
STU40300,SCH145,4,F,High,80.39375613815594,3.05,N
STU40301,SCH403,9,F,Low,91.0910359676836,2.24,N
STU40302,SCH182,2,M,Low,70.46702860555902,3.09,N
STU40303,SCH398,8,M,Medium,82.39141612145302,3.3,N
STU40304,SCH284,2,M,Medium,83.86966035075186,2.4,N
STU40305,SCH011,2,M,Low,50,2.54,Y
STU40306,SCH120,6,M,Low,70.4881987205393,0.96,Y
STU40307,SCH384,2,M,Medium,100,2.67,N
STU40308,SCH355,4,F,Low,50.733173748019695,2.76,Y
STU40309,SCH269,1,M,High,100,3.34,N
STU40310,SCH259,3,F,Low,72.73328471415304,1.64,N
STU40311,SCH101,1,F,High,85.64574400963512,1.89,N
STU40312,SCH426,6,F,High,80.14465607388794,3.04,N
STU40313,SCH116,4,M,Low,68.49900845886474,1.86,N
STU40314,SCH404,12,M,Low,63.5280151369802,3.23,N
STU40315,SCH233,6,F,Low,79.08544170947951,2.78,N
STU40316,SCH121,11,F,Low,57.977227031902515,2.61,N
STU40317,SCH176,1,M,Low,55.920930372788945,1.92,N
STU40318,SCH398,12,M,Low,53.16714273045266,3.71,N
STU40319,SCH186,5,M,Medium,99.15078484712124,1.8,N
STU40320,SCH216,1,M,Low,68.79457075074717,2.28,N
STU40321,SCH002,2,M,Low,84.74796382670188,2.93,N
STU40322,SCH023,6,Other,Medium,86.05121455246217,3.68,N
STU40323,SCH305,3,M,Low,68.86869330099368,2.71,Y
STU40324,SCH008,1,M,High,100,3.26,N
STU40325,SCH430,1,M,Low,83.59768946181066,2.83,N
STU40326,SCH212,3,F,High,98.33348794273154,2.29,N
STU40327,SCH175,6,M,Medium,70.46066904072853,2.26,N
STU40328,SCH425,6,M,Medium,100,1.77,N
STU40329,SCH135,5,F,Medium,92.5403765769974,3.89,N
STU40330,SCH225,4,F,Medium,78.1769222557572,2.28,N
STU40331,SCH186,7,F,Low,79.44702708893927,2.15,N
STU40332,SCH045,11,M,Low,57.72230022161933,3.44,Y
STU40333,SCH257,7,M,Low,75.25481690083315,2.28,N
STU40334,SCH492,7,F,Low,61.09653918524117,2.65,N
STU40335,SCH395,12,M,Medium,84.23474217111749,1.93,N
STU40336,SCH454,4,M,Low,52.80920486377757,1.48,Y
STU40337,SCH119,11,M,Low,65.39370896901929,1.77,Y
STU40338,SCH396,10,F,Low,76.69849010615992,1.94,N
STU40339,SCH228,3,M,Low,58.779920840415414,1.62,Y
STU40340,SCH282,2,F,Medium,65.11888201050297,1.62,N
STU40341,SCH183,10,F,High,89.36209241379284,3.23,N
STU40342,SCH442,12,M,Low,77.0180297538871,2.54,N
STU40343,SCH256,4,M,Low,73.49099800557292,1.95,N
STU40344,SCH193,2,F,High,84.54675824930645,1.89,N
STU40345,SCH252,4,F,Low,78.47855971447513,1.93,N
STU40346,SCH207,5,F,High,84.08687692962616,2.46,N
STU40347,SCH020,5,F,Low,77.95070594708866,3.1,N
STU40348,SCH364,1,F,Low,,1.76,N
STU40349,SCH055,6,M,High,83.45971037437776,2.95,N
STU40350,SCH484,12,Other,Low,66.74564259625747,2.96,Y
STU40351,SCH033,6,M,High,75.8901225837721,2.73,N
STU40352,SCH239,1,F,Medium,87.1661058630282,3.39,N
STU40353,SCH310,5,M,Low,77.63831299441355,3.13,N
STU40354,SCH487,2,F,Low,75.11124770662927,2.49,N
STU40355,SCH349,7,M,Medium,69.40620808349694,2.48,Y
STU40356,SCH041,1,M,Medium,83.9421228476305,2.36,N
STU40357,SCH261,5,M,Medium,74.91749512013041,2.38,N
STU40358,SCH440,12,F,Low,61.336027245902926,2.41,N
STU40359,SCH358,9,M,High,96.41393105477097,1.89,N
STU40360,SCH324,12,M,High,100,3.26,N
STU40361,SCH019,9,F,Low,65.69296863973418,0.83,N
STU40362,SCH173,11,F,Medium,67.57905207685948,2.58,N
STU40363,SCH297,5,M,High,95.42717637609982,3.74,N
STU40364,SCH272,2,F,Medium,81.75757467904619,2.14,N
STU40365,SCH272,6,F,High,80.2606169147538,2.92,Y
STU40366,SCH037,11,M,Low,,2.17,N
STU40367,SCH009,1,M,Low,75.18576225900715,2.43,N
STU40368,SCH251,6,M,Medium,82.74167053531554,2.2,N
STU40369,SCH387,5,F,High,89.97512933742738,3.09,N
STU40370,SCH076,11,F,High,77.88450218563284,1.98,Y
STU40371,SCH376,1,F,High,79.75151410139382,1.77,N
STU40372,SCH473,12,M,Medium,79.85343237274803,3.17,N
STU40373,SCH351,3,M,Low,69.10319380665597,2.35,N
STU40374,SCH477,5,F,Medium,76.76762465038396,2.54,N
STU40375,SCH069,9,F,High,92.29505960328753,2.75,N
STU40376,SCH392,4,F,Medium,89.04965075189327,2.49,N
STU40377,SCH064,1,M,Low,67.34440588082721,2.11,N
STU40378,SCH075,2,F,Low,82.3789861761008,3.09,Y
STU40379,SCH257,4,F,Low,,3.26,N
STU40380,SCH175,5,M,Medium,80.98992261500597,3.3,N
STU40381,SCH300,4,M,Medium,83.5007726098446,4.0,N
STU40382,SCH138,10,M,Low,52.63236771547048,2.31,Y
STU40383,SCH219,6,F,Medium,98.85134474637553,2.38,N
STU40384,SCH454,6,F,Low,70.30167270165346,2.17,N
STU40385,SCH317,4,M,Low,78.56898145947625,2.25,N
STU40386,SCH393,1,F,Low,84.34921333306669,2.7,N
STU40387,SCH428,5,F,Low,60.999676634206004,1.93,N
STU40388,SCH051,9,M,Medium,67.20060251036487,3.48,N
STU40389,SCH452,1,F,Low,55.06848700583434,2.31,Y
STU40390,SCH167,2,F,Medium,100,3.37,Y
STU40391,SCH461,3,M,Low,68.16318133931121,1.88,N
STU40392,SCH496,5,M,Low,67.15557071887466,2.64,N
STU40393,SCH374,4,M,Low,61.034172066804366,2.66,Y
STU40394,SCH351,11,M,Medium,87.47357976155016,2.53,N
STU40395,SCH065,12,F,Medium,,2.56,Y
STU40396,SCH159,11,F,High,,1.49,N
STU40397,SCH301,3,M,Low,75.4339479552302,1.95,N
STU40398,SCH366,5,F,High,87.80896659656334,1.62,N
STU40399,SCH485,4,F,Low,72.14539619096689,2.61,N
STU40400,SCH226,10,M,Medium,95.08523510793282,2.23,N
STU40401,SCH345,1,F,Medium,86.47302307902783,2.93,N
STU40402,SCH144,6,M,Low,81.10382183732645,2.76,N
STU40403,SCH378,6,M,Low,79.46622392224918,2.22,N
STU40404,SCH157,1,M,Low,78.84694872659749,2.98,N
STU40405,SCH395,11,M,Medium,86.96191004345455,2.73,Y
STU40406,SCH070,11,M,Medium,92.50035741898877,2.0,N
STU40407,SCH475,6,M,Medium,86.16582384865424,2.33,N
STU40408,SCH039,4,F,Medium,87.82009731896729,2.04,N
STU40409,SCH460,3,M,Low,90.98309124431412,2.19,N
STU40410,SCH394,11,M,Medium,73.89197787248744,1.89,N
STU40411,SCH062,8,M,Medium,78.20107780117635,3.66,N
STU40412,SCH253,5,M,High,69.24362111338723,2.73,N
STU40413,SCH283,10,M,Low,86.74107790101371,4.0,N
STU40414,SCH364,1,Other,Low,64.11858034494685,2.58,N
STU40415,SCH326,4,M,High,80.6704679993081,2.23,N
STU40416,SCH312,5,F,Medium,100,3.11,N
STU40417,SCH043,9,F,Medium,94.71878398333935,2.95,N
STU40418,SCH091,2,F,High,88.54518182493965,3.86,N
STU40419,SCH241,6,F,Medium,81.34606846594791,3.02,N
STU40420,SCH141,2,F,Low,69.46889749423876,1.08,N
STU40421,SCH279,6,M,Low,67.11914013744183,2.59,N
STU40422,SCH388,1,M,Medium,84.399691949569,2.05,N
STU40423,SCH145,3,M,Low,76.09581450836434,2.8,N
STU40424,SCH116,2,F,Medium,90.69476059585271,2.87,N
STU40425,SCH274,12,M,Medium,89.69815856771794,1.98,N
STU40426,SCH208,7,F,Low,67.36245741826536,1.81,N
STU40427,SCH424,10,M,Medium,72.63065046929238,2.54,N
STU40428,SCH011,5,M,Low,66.72547869698583,1.93,Y
STU40429,SCH101,9,F,High,72.06948117458121,2.21,N
STU40430,SCH259,4,M,Low,72.49867021236864,2.24,N
STU40431,SCH230,3,M,Medium,84.40633765751578,1.38,N
STU40432,SCH376,1,M,Low,75.99495439549612,2.79,N
STU40433,SCH342,11,M,Low,60.440293952921124,3.18,Y
STU40434,SCH422,9,F,Medium,,3.98,N
STU40435,SCH245,2,F,Low,67.58524054788941,2.7,Y
STU40436,SCH319,4,M,Low,65.4989513795033,2.92,N
STU40437,SCH384,5,M,Medium,88.87354482967889,1.15,Y
STU40438,SCH312,10,F,Medium,,2.36,N
STU40439,SCH080,1,M,High,70.51943570333093,2.3,N
STU40440,SCH168,2,F,Low,81.49506599677234,2.9,N
STU40441,SCH221,5,F,High,73.38376465568122,2.27,Y
STU40442,SCH259,1,M,Low,50,1.74,N
STU40443,SCH050,3,M,Medium,88.47334835853607,3.14,N
STU40444,SCH384,7,M,Low,78.60852545671862,2.77,N
STU40445,SCH358,6,Other,Low,,2.72,N
STU40446,SCH065,12,F,Medium,82.73356254365247,2.44,N
STU40447,SCH287,4,F,High,77.90616418114863,2.31,N
STU40448,SCH297,7,M,Medium,98.57185288488542,1.76,N
STU40449,SCH171,1,F,Low,70.95959315405953,1.22,N
STU40450,SCH140,2,F,Low,73.08748489655403,2.74,N
STU40451,SCH040,3,F,Low,88.90743465398728,2.05,Y
STU40452,SCH256,10,F,Low,,1.68,N
STU40453,SCH210,6,M,Medium,78.6454125130579,2.25,N
STU40454,SCH075,5,M,Medium,77.40090243744562,2.2,N
STU40455,SCH093,2,F,Medium,96.5113132143239,3.39,N
STU40456,SCH425,11,M,Medium,85.68868921350897,3.24,Y
STU40457,SCH397,1,F,High,88.94106790368042,2.47,N
STU40458,SCH216,11,M,Medium,67.68664278357554,2.85,Y
STU40459,SCH187,8,F,Low,65.18300538904741,3.12,Y
STU40460,SCH454,2,F,Low,70.71384449880213,1.98,Y
STU40461,SCH203,7,M,Low,63.46273795393777,2.17,N
STU40462,SCH473,6,Other,Low,83.35759470125157,3.6,N
STU40463,SCH020,5,F,Low,71.38805884284035,3.89,N
STU40464,SCH280,4,M,High,94.19123304331553,1.82,N
STU40465,SCH004,3,M,High,78.89899583605059,1.86,N
STU40466,SCH126,6,M,Low,61.37173505713473,2.03,Y
STU40467,SCH267,10,M,Medium,85.43475157755319,2.37,N
STU40468,SCH211,12,M,High,90.5973502303937,4.0,N
STU40469,SCH137,11,M,High,97.00750691245277,2.69,N
STU40470,SCH321,12,M,High,88.4948635400398,1.94,N
STU40471,SCH440,6,M,Medium,68.20380952598333,3.14,Y
STU40472,SCH292,4,F,Medium,84.99657714673286,2.59,N
STU40473,SCH103,11,M,Medium,75.85723100661575,2.17,N
STU40474,SCH104,12,F,Low,61.723921602788664,2.16,Y
STU40475,SCH003,11,Other,Medium,100,3.98,Y
STU40476,SCH284,8,M,Low,84.10644429829452,2.57,Y
STU40477,SCH330,7,Other,Medium,70.30202926289788,1.78,N
STU40478,SCH154,2,F,Low,67.73295994049587,3.39,Y
STU40479,SCH238,5,F,Low,71.22464838268696,2.57,N
STU40480,SCH143,5,F,Medium,90.34351103906576,2.49,N
STU40481,SCH047,5,M,Medium,82.77832063743632,1.79,N
STU40482,SCH076,11,M,Medium,72.36542358818295,2.71,N
STU40483,SCH336,5,F,Low,61.66618254732117,1.7,N
STU40484,SCH234,1,F,Medium,85.91698786898489,2.71,N
STU40485,SCH154,8,M,Medium,72.04716049103581,2.48,N
STU40486,SCH495,6,M,Low,50,3.02,Y
STU40487,SCH401,6,F,Medium,77.30625190848487,3.49,N
STU40488,SCH038,9,F,Low,63.29613056010865,3.01,N
STU40489,SCH403,4,M,Low,84.42757205198197,2.52,N
STU40490,SCH401,2,F,Low,67.75458946741469,2.6,Y
STU40491,SCH170,7,F,Low,52.207614711120996,2.77,N
STU40492,SCH357,10,F,Medium,67.4689584277309,1.9,N
STU40493,SCH221,7,F,Low,69.19421897308564,3.41,N
STU40494,SCH045,6,F,High,86.24631699767411,2.91,N
STU40495,SCH160,10,M,Medium,77.70065069066378,3.11,N
STU40496,SCH196,8,F,Low,88.47342371146978,2.1,N
STU40497,SCH113,2,M,Medium,70.64805217759505,3.01,N
STU40498,SCH281,7,F,Low,51.359793033822605,2.43,Y
STU40499,SCH238,8,M,Low,67.08860626057974,2.12,N
STU40500,SCH469,11,M,Low,50,3.47,Y
STU40501,SCH241,12,M,Medium,80.2030337754718,2.11,N
STU40502,SCH155,12,M,Medium,95.62650396679712,0.43,N
STU40503,SCH462,6,M,Low,77.08986274323973,4.0,N
STU40504,SCH276,4,F,Medium,77.88431089913294,2.16,N
STU40505,SCH385,4,M,Medium,88.90577617697204,2.68,N
STU40506,SCH354,8,M,Medium,92.87776203982527,2.85,N
STU40507,SCH041,9,M,Low,81.64327779919071,4.0,N
STU40508,SCH133,2,F,Medium,62.24659163636348,3.44,N
STU40509,SCH135,1,F,Low,86.83428060159102,1.73,N
STU40510,SCH113,11,F,Low,58.60986854556171,2.85,N
STU40511,SCH043,2,F,High,80.0016965994616,2.07,N
STU40512,SCH442,2,F,Low,66.91379186017764,2.02,Y
STU40513,SCH056,5,F,Low,63.17926753301735,1.89,Y
STU40514,SCH328,3,M,Medium,77.46138582814527,2.83,N
STU40515,SCH363,12,F,Medium,74.19044672364907,2.59,Y
STU40516,SCH139,12,M,Low,,2.63,N
STU40517,SCH404,6,F,Low,62.31892121319358,1.88,N
STU40518,SCH138,7,M,Low,68.59187457024525,3.9,N
STU40519,SCH101,10,F,Medium,92.04368988067985,1.45,N
STU40520,SCH250,2,F,Low,50,1.99,N
STU40521,SCH299,1,M,Medium,72.70194045582535,1.6,N
STU40522,SCH498,11,M,Medium,55.99585566458757,2.66,Y
STU40523,SCH133,12,F,Medium,65.7336566911868,1.68,N
STU40524,SCH111,2,F,Medium,79.69136171431657,2.05,N
STU40525,SCH460,7,M,High,87.9011188819034,1.52,N
STU40526,SCH251,12,M,Medium,82.8797086919598,2.7,N
STU40527,SCH272,5,M,Medium,88.31070683800462,2.19,N
STU40528,SCH290,8,F,Low,83.595604686332,2.84,N
STU40529,SCH075,12,M,High,81.52314737727076,3.2,N
STU40530,SCH147,11,F,Low,51.63616347978082,2.64,N
STU40531,SCH223,5,F,Medium,79.64490333791989,1.99,N
STU40532,SCH178,1,F,Low,81.39337814201586,3.46,N
STU40533,SCH281,3,M,Medium,85.1793490866363,2.5,N
STU40534,SCH009,12,M,Medium,82.40980034806199,3.37,N
STU40535,SCH384,2,F,Medium,77.14488948946912,3.69,N
STU40536,SCH017,10,M,Low,61.91185618142801,2.47,N
STU40537,SCH443,12,F,High,85.734327667953,2.52,N
STU40538,SCH438,7,M,Low,67.7139569377227,2.24,N
STU40539,SCH258,3,F,Medium,86.22902621996248,2.43,N
STU40540,SCH181,3,F,High,70.08624454022261,4.0,N
STU40541,SCH317,12,F,Low,87.65306802165733,1.68,N
STU40542,SCH308,10,M,Medium,80.02755895186691,2.38,N
STU40543,SCH356,8,M,Low,70.31762227376701,2.83,Y
STU40544,SCH223,3,M,Low,66.20932975390348,4.0,N
STU40545,SCH033,1,M,Low,61.82728305381812,3.76,N
STU40546,SCH482,3,F,Low,60.16740597903121,3.24,N
STU40547,SCH339,3,M,Medium,88.00556567539861,1.9,N
STU40548,SCH316,4,F,Medium,89.7012394950301,2.63,N
STU40549,SCH196,2,F,Low,82.37684844784461,1.96,N
STU40550,SCH057,1,F,Medium,74.32893574223579,3.07,N
STU40551,SCH031,5,Other,Low,50.377835942337796,1.69,N
STU40552,SCH174,11,M,Low,75.32235283726963,2.63,N
STU40553,SCH243,9,M,Medium,74.23550418785838,3.06,N
STU40554,SCH403,2,M,Medium,84.19793374408822,3.22,N
STU40555,SCH305,11,M,Low,67.58797172008065,1.72,N
STU40556,SCH109,11,M,Low,76.29368231463732,2.45,N
STU40557,SCH278,4,M,Medium,79.63129737012092,1.44,N
STU40558,SCH037,2,F,Medium,65.56116068338869,1.91,N
STU40559,SCH387,12,F,High,98.47010015590918,2.27,N
STU40560,SCH135,6,F,High,99.77693566025394,1.78,N
STU40561,SCH059,2,F,Medium,79.35204277902056,2.11,N
STU40562,SCH039,4,F,Low,62.66950788439872,2.67,N
STU40563,SCH262,6,M,Medium,80.01392058062804,3.38,N
STU40564,SCH128,2,F,Medium,57.40538368202639,3.92,N
STU40565,SCH436,1,F,Low,56.51287460812931,2.57,N
STU40566,SCH300,8,M,Low,82.68558217755437,2.95,N
STU40567,SCH014,2,F,High,98.96380736695563,3.21,N
STU40568,SCH114,3,F,Low,78.33628815921985,3.03,N
STU40569,SCH234,10,F,Medium,75.09657434955976,2.0,N
STU40570,SCH297,4,F,High,82.20935515240399,0.84,N
STU40571,SCH194,1,M,Medium,77.48736201954019,1.78,N
STU40572,SCH428,8,M,Medium,77.55052775977438,2.97,N
STU40573,SCH438,1,M,Medium,78.8674161981544,3.09,N
STU40574,SCH283,10,F,Medium,72.46113750100308,2.04,N
STU40575,SCH104,4,M,Medium,71.87645480018617,3.33,N
STU40576,SCH080,4,F,Low,65.49112220984722,2.7,N
STU40577,SCH171,12,M,Medium,76.22187284226325,3.1,N
STU40578,SCH388,7,Other,High,89.52911382799051,1.27,N
STU40579,SCH191,1,F,Low,70.60460207379079,2.7,N
STU40580,SCH057,7,F,High,77.2482381366223,2.26,N
STU40581,SCH391,10,M,High,,3.31,N
STU40582,SCH135,1,M,High,95.81627646890955,1.76,N
STU40583,SCH484,3,M,Low,65.40489803959247,2.0,N
STU40584,SCH449,4,M,Medium,64.79647619606153,3.59,N
STU40585,SCH367,10,M,Low,72.17015528250259,1.91,Y
STU40586,SCH312,11,F,Low,65.47815817944127,2.33,N
STU40587,SCH388,4,F,Medium,68.03919568054302,2.39,Y
STU40588,SCH038,4,M,Low,74.68677940373885,3.15,N
STU40589,SCH243,3,M,Low,68.85477655204541,4.0,N
STU40590,SCH404,3,F,Medium,77.04992985278726,1.86,N
STU40591,SCH409,7,F,Medium,91.6775671987835,2.59,N
STU40592,SCH253,3,M,Low,65.31950067111974,2.71,N
STU40593,SCH017,8,M,Medium,71.83082822230546,3.81,N
STU40594,SCH139,1,F,Low,51.97547018298923,3.07,N
STU40595,SCH094,12,M,Low,66.06463300198155,2.82,N
STU40596,SCH316,1,M,Medium,81.95804024881939,3.56,N
STU40597,SCH471,6,F,Medium,82.07582130153943,1.96,N
STU40598,SCH215,8,M,High,88.95664544085746,2.71,N
STU40599,SCH256,2,F,Low,60.33127052142996,1.32,N
STU40600,SCH271,7,F,Low,71.15021109556501,1.99,N
STU40601,SCH088,4,F,Low,69.21322688581415,3.52,N
STU40602,SCH395,11,F,Medium,78.51013211111601,3.44,N
STU40603,SCH248,5,F,Medium,75.80929358184508,3.54,N
STU40604,SCH395,4,M,Medium,99.56566871939495,3.13,N
STU40605,SCH147,7,M,Medium,78.50759606056215,3.12,N
STU40606,SCH340,7,M,Medium,82.30613699277424,1.57,N
STU40607,SCH493,2,M,Low,59.08119111516659,4.0,N
STU40608,SCH082,7,M,Medium,65.68421275773782,3.17,N
STU40609,SCH352,2,M,Low,64.11214021734457,2.25,N
STU40610,SCH187,3,M,Medium,88.51176551325518,2.56,N
STU40611,SCH491,5,F,Low,72.46155096610619,4.0,N
STU40612,SCH368,12,F,Low,63.3274982512479,2.83,N
STU40613,SCH175,5,M,Low,70.63625160314301,2.27,Y
STU40614,SCH369,8,M,Medium,78.93642384929767,3.29,N
STU40615,SCH333,2,F,Low,,2.58,N
STU40616,SCH204,10,M,Low,51.93333244776474,1.49,N
STU40617,SCH060,12,M,High,100,1.83,N
STU40618,SCH079,1,M,High,99.34229569801684,1.64,N
STU40619,SCH163,3,F,Low,57.292796185819334,2.98,N
STU40620,SCH108,12,F,Medium,97.43421559610695,2.96,N
STU40621,SCH099,2,M,High,92.85267103483119,1.55,N
STU40622,SCH256,4,M,Low,,2.2,N
STU40623,SCH230,9,F,Medium,86.23638478158121,2.46,Y
STU40624,SCH487,2,F,High,97.68666069074384,1.42,N
